,model_name,fold,data_type,criterion,num_trees,run,with_title,f1_IAS,f1_SUA,f1_VA,f1_weighted,f1_macro,f1_micro,recall_IAS,recall_SUA,recall_VA,recall_weighted,recall_macro,recall_micro,precision_IAS,precision_SUA,precision_VA,precision_weighted,precision_macro,precision_micro,accuracy
0,Random Forest,0,MultiLabel,log_loss,100,0,False,0.6754176610978521,0.10996563573883161,0.1,0.35310128262348056,0.29512776561222787,0.4091778202676864,0.5329566854990584,0.058394160583941604,0.053268765133171914,0.26354679802955666,0.21487320373872398,0.26354679802955666,0.9218241042345277,0.9411764705882353,0.8148148148148148,0.889892833175886,0.8926051298791925,0.9145299145299145,0.8747249724972497
0,Random Forest,1,MultiLabel,log_loss,100,0,False,0.713302752293578,0.11604095563139932,0.0871559633027523,0.36611514726267586,0.3054998904092432,0.4334790755777639,0.5867924528301887,0.06204379562043796,0.04589371980676329,0.2848932676518883,0.2315766560857966,0.2848932676518883,0.9093567251461988,0.8947368421052632,0.8636363636363636,0.890527433177161,0.8892433102959418,0.9060052219321149,0.8766501650165016
0,Random Forest,2,MultiLabel,log_loss,100,0,False,0.6834532374100719,0.08873720136518772,0.10068649885583524,0.3515832672641341,0.29095897921036495,0.4092071611253197,0.5377358490566038,0.04744525547445255,0.05314009661835749,0.2627257799671593,0.21277373371647126,0.2627257799671593,0.9375,0.6842105263157895,0.9565217391304348,0.8869857834240774,0.8594107551487413,0.9248554913294798,0.8747249724972497
0,Random Forest,3,MultiLabel,log_loss,100,0,False,0.691415313225058,0.07017543859649122,0.07373271889400922,0.34222066640514587,0.27844115690518617,0.4098671726755218,0.5612052730696798,0.03663003663003663,0.03864734299516908,0.2660098522167488,0.2121608842316285,0.2660098522167488,0.9003021148036254,0.8333333333333334,0.8,0.8511990336294951,0.8445451493789863,0.8925619834710744,0.8738998899889989
0,Random Forest,4,MultiLabel,log_loss,100,0,False,0.7154471544715447,0.1232876712328767,0.0958904109589041,0.37213350033493586,0.3115417455544418,0.43620364550597107,0.5800376647834274,0.06593406593406594,0.050724637681159424,0.2848932676518883,0.23223212279955094,0.2848932676518883,0.9333333333333333,0.9473684210526315,0.875,0.9166515426497278,0.9185672514619884,0.9302949061662198,0.8787128712871287
0,Random Forest,0,MultiLabel,gini,100,0,False,0.7313266443701226,0.2077922077922078,0.18142548596112312,0.4270921500800852,0.37351477937448446,0.48201438848920863,0.6177024482109228,0.11678832116788321,0.1016949152542373,0.33004926108374383,0.2787285615443478,0.33004926108374383,0.8961748633879781,0.9411764705882353,0.84,0.8872505791462995,0.8924504446587377,0.8933333333333333,0.8839383938393839
0,Random Forest,1,MultiLabel,gini,100,0,False,0.7428571428571429,0.22929936305732485,0.14945054945054945,0.42562794635839096,0.3738690184550057,0.4860035735556879,0.6377358490566037,0.13138686131386862,0.0821256038647343,0.33497536945812806,0.2837494380784022,0.33497536945812806,0.8894736842105263,0.9,0.8292682926829268,0.8713777715946722,0.8729139922978177,0.8850325379609545,0.8831133113311331
0,Random Forest,2,MultiLabel,gini,100,0,False,0.7324263038548753,0.19808306709265175,0.16299559471365638,0.4186706712955043,0.3645016552203945,0.4742268041237113,0.6094339622641509,0.11313868613138686,0.0893719806763285,0.32101806239737274,0.2706482096906221,0.32101806239737274,0.9176136363636364,0.7948717948717948,0.925,0.8925123966072243,0.8791618104118104,0.9071925754060325,0.8825632563256326
0,Random Forest,3,MultiLabel,gini,100,0,False,0.7282850779510023,0.15946843853820597,0.1504424778761062,0.40438213953499214,0.3460653314551048,0.4663840096910963,0.615819209039548,0.08791208791208792,0.0821256038647343,0.3160919540229885,0.2619523002721234,0.3160919540229885,0.8910081743869209,0.8571428571428571,0.8947368421052632,0.8846850519138211,0.8809626245450137,0.8891454965357968,0.8813256325632564
0,Random Forest,4,MultiLabel,gini,100,0,False,0.7540983606557377,0.24126984126984127,0.13839285714285715,0.42987482679146655,0.37792035302281207,0.4934445768772348,0.6497175141242938,0.1391941391941392,0.0748792270531401,0.3399014778325123,0.28793029345719107,0.3399014778325123,0.8984375,0.9047619047619048,0.9117647058823529,0.9043849759731479,0.9049880368814192,0.9,0.8858635863586358
0,Random Forest,0,MultiLabel,entropy,100,0,False,0.6754176610978521,0.10996563573883161,0.1,0.35310128262348056,0.29512776561222787,0.4091778202676864,0.5329566854990584,0.058394160583941604,0.053268765133171914,0.26354679802955666,0.21487320373872398,0.26354679802955666,0.9218241042345277,0.9411764705882353,0.8148148148148148,0.889892833175886,0.8926051298791925,0.9145299145299145,0.8747249724972497
0,Random Forest,1,MultiLabel,entropy,100,0,False,0.713302752293578,0.11604095563139932,0.0871559633027523,0.36611514726267586,0.3054998904092432,0.4334790755777639,0.5867924528301887,0.06204379562043796,0.04589371980676329,0.2848932676518883,0.2315766560857966,0.2848932676518883,0.9093567251461988,0.8947368421052632,0.8636363636363636,0.890527433177161,0.8892433102959418,0.9060052219321149,0.8766501650165016
0,Random Forest,2,MultiLabel,entropy,100,0,False,0.6834532374100719,0.08873720136518772,0.10068649885583524,0.3515832672641341,0.29095897921036495,0.4092071611253197,0.5377358490566038,0.04744525547445255,0.05314009661835749,0.2627257799671593,0.21277373371647126,0.2627257799671593,0.9375,0.6842105263157895,0.9565217391304348,0.8869857834240774,0.8594107551487413,0.9248554913294798,0.8747249724972497
0,Random Forest,3,MultiLabel,entropy,100,0,False,0.691415313225058,0.07017543859649122,0.07373271889400922,0.34222066640514587,0.27844115690518617,0.4098671726755218,0.5612052730696798,0.03663003663003663,0.03864734299516908,0.2660098522167488,0.2121608842316285,0.2660098522167488,0.9003021148036254,0.8333333333333334,0.8,0.8511990336294951,0.8445451493789863,0.8925619834710744,0.8738998899889989
0,Random Forest,4,MultiLabel,entropy,100,0,False,0.7154471544715447,0.1232876712328767,0.0958904109589041,0.37213350033493586,0.3115417455544418,0.43620364550597107,0.5800376647834274,0.06593406593406594,0.050724637681159424,0.2848932676518883,0.23223212279955094,0.2848932676518883,0.9333333333333333,0.9473684210526315,0.875,0.9166515426497278,0.9185672514619884,0.9302949061662198,0.8787128712871287
0,Random Forest,0,MultiLabel,log_loss,200,0,False,0.6864608076009501,0.07692307692307693,0.08755760368663594,0.346263466531698,0.28364716273688767,0.4084507042253521,0.544256120527307,0.040145985401459854,0.04600484261501211,0.2619047619047619,0.210135649514593,0.2619047619047619,0.9292604501607717,0.9166666666666666,0.9047619047619048,0.9181203878232375,0.9168963405297811,0.9273255813953488,0.8748624862486248
0,Random Forest,1,MultiLabel,log_loss,200,0,False,0.7072330654420207,0.12837837837837837,0.091324200913242,0.3676661900969038,0.308978548244547,0.432398753894081,0.5811320754716981,0.06934306569343066,0.04830917874396135,0.2848932676518883,0.23292810663636335,0.2848932676518883,0.9032258064516129,0.8636363636363636,0.8333333333333334,0.870563252098291,0.8667318344737699,0.896640826873385,0.8761001100110011
0,Random Forest,2,MultiLabel,log_loss,200,0,False,0.6731234866828087,0.09523809523809523,0.0963302752293578,0.34707013134817805,0.28823061905008723,0.4023136246786632,0.5245283018867924,0.051094890510948905,0.050724637681159424,0.2569786535303777,0.20878261002630027,0.2569786535303777,0.9391891891891891,0.7,0.9545454545454546,0.8906010578424371,0.8645782145782146,0.9260355029585798,0.8738998899889989
0,Random Forest,3,MultiLabel,log_loss,200,0,False,0.6929316338354577,0.07719298245614035,0.08275862068965517,0.3475225375555596,0.28429441232708447,0.4144030322173089,0.5630885122410546,0.040293040293040296,0.043478260869565216,0.26929392446633826,0.21561993780122002,0.26929392446633826,0.9006024096385542,0.9166666666666666,0.8571428571428571,0.8894310528532144,0.8914706444826926,0.8986301369863013,0.8745874587458746
0,Random Forest,4,MultiLabel,log_loss,200,0,False,0.7192575406032483,0.10380622837370242,0.0958904109589041,0.36942814822933656,0.30631805997861833,0.4354940213971051,0.583804143126177,0.054945054945054944,0.050724637681159424,0.28407224958949095,0.2298246119174638,0.28407224958949095,0.9365558912386707,0.9375,0.875,0.9158445634217849,0.9163519637462235,0.9326145552560647,0.8785753575357536
0,Random Forest,0,MultiLabel,gini,200,0,False,0.7335562987736901,0.1901639344262295,0.15824175824175823,0.41623740462681647,0.36065399714722596,0.4755582377791189,0.6195856873822976,0.10583941605839416,0.08716707021791767,0.32348111658456485,0.27086405788620316,0.32348111658456485,0.8989071038251366,0.9354838709677419,0.8571428571428571,0.8929739349559186,0.8971779439785785,0.89749430523918,0.8828382838283828
0,Random Forest,1,MultiLabel,gini,200,0,False,0.7417218543046358,0.22364217252396165,0.15789473684210525,0.4267314935185994,0.3744195878902343,0.48597014925373133,0.6339622641509434,0.12773722627737227,0.08695652173913043,0.3341543513957307,0.28288533738914867,0.3341543513957307,0.8936170212765957,0.8974358974358975,0.8571428571428571,0.88207848935236,0.8827319252851168,0.8905908096280087,0.8833883388338833
0,Random Forest,2,MultiLabel,gini,200,0,False,0.7400681044267877,0.19169329073482427,0.16263736263736264,0.4204367201472968,0.36479958593299155,0.47665251667677383,0.6150943396226415,0.10948905109489052,0.0893719806763285,0.3226600985221675,0.2713184571312868,0.3226600985221675,0.9287749287749287,0.7692307692307693,0.9024390243902439,0.8839324294889196,0.8668149074653139,0.9118329466357309,0.8833883388338833
